"","basisOfRecord","eventDate","eventTime","scientificName","kingdom","taxonRank","individualCount","decimalLatitude","decimalLongitude","countryCode","plantCategory","project_area","Group","occurenceID"
"9510","AcceptedTaxon",2021-06-02,"14:13+01:00","Ischnura elegans","Animalia","species","12","51.25401","3.53892","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0551"
"9610","AcceptedTaxon",2021-06-02,"14:13+01:00","Ischnura elegans","Animalia","species","12","51.25358","3.53901","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0552"
"10110","AcceptedTaxon",2021-06-16,"11:30+01:00","Coenagrion pulchellum","Animalia","species","1","51.17837","5.66492","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0553"
"1026","AcceptedTaxon",2021-06-16,"11:30+01:00","Coenagrion pulchellum","Animalia","species","1","51.17787","5.66576","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0554"
"1031","AcceptedTaxon",2021-06-16,"11:30+01:00","Coenagrion pulchellum","Animalia","species","1","51.25401","3.53892","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0555"
"1049","AcceptedTaxon",2021-06-16,"11:30+01:00","Coenagrion pulchellum","Animalia","species","1","51.25358","3.53901","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0556"
"1051","AcceptedTaxon",2021-06-02,"14:13+01:00","Libellula fulva","Animalia","species","3","51.17837","5.66492","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0557"
"10610","AcceptedTaxon",2021-06-02,"14:13+01:00","Libellula fulva","Animalia","species","3","51.17787","5.66576","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0558"
"10710","AcceptedTaxon",2021-06-02,"14:13+01:00","Libellula fulva","Animalia","species","3","51.25401","3.53892","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0559"
"1089","AcceptedTaxon",2021-06-02,"14:13+01:00","Libellula fulva","Animalia","species","3","51.25358","3.53901","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0560"
"1091","AcceptedTaxon",2021-06-24,"13:55+01:00","Libellula fulva","Animalia","species","1","51.17837","5.66492","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0561"
"11010","AcceptedTaxon",2021-06-24,"13:55+01:00","Libellula fulva","Animalia","species","1","51.17787","5.66576","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0562"
"1111","AcceptedTaxon",2021-06-24,"13:55+01:00","Libellula fulva","Animalia","species","1","51.25401","3.53892","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0563"
"1129","AcceptedTaxon",2021-06-24,"13:55+01:00","Libellula fulva","Animalia","species","1","51.25358","3.53901","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0564"
"1131","AcceptedTaxon",2021-06-16,"11:30+01:00","Libellula quadrimaculata","Animalia","species","1","51.17837","5.66492","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0565"
"11410","AcceptedTaxon",2021-06-16,"11:30+01:00","Libellula quadrimaculata","Animalia","species","1","51.17787","5.66576","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0566"
"11510","AcceptedTaxon",2021-06-16,"11:30+01:00","Libellula quadrimaculata","Animalia","species","1","51.25401","3.53892","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0567"
"116","AcceptedTaxon",2021-06-16,"11:30+01:00","Libellula quadrimaculata","Animalia","species","1","51.25358","3.53901","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0568"
"11710","AcceptedTaxon",2021-06-16,"11:30+01:00","Sympetrum sanguineum","Animalia","species","4","51.17837","5.66492","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0569"
"11810","AcceptedTaxon",2021-06-16,"11:30+01:00","Sympetrum sanguineum","Animalia","species","4","51.17787","5.66576","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0570"
"11910","AcceptedTaxon",2021-06-16,"11:30+01:00","Sympetrum sanguineum","Animalia","species","4","51.25401","3.53892","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0571"
"1201","AcceptedTaxon",2021-06-16,"11:30+01:00","Sympetrum sanguineum","Animalia","species","4","51.25358","3.53901","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0572"
"12110","AcceptedTaxon",2022-06-13,"13:28+01:00","Coenagrion pulchellum","Animalia","species","12","51.17837","5.66492","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0573"
"1226","AcceptedTaxon",2022-06-13,"13:28+01:00","Coenagrion pulchellum","Animalia","species","12","51.17787","5.66576","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0574"
"12310","AcceptedTaxon",2022-06-13,"13:28+01:00","Coenagrion pulchellum","Animalia","species","12","51.25401","3.53892","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0575"
"12410","AcceptedTaxon",2022-06-13,"13:28+01:00","Coenagrion pulchellum","Animalia","species","12","51.25358","3.53901","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0576"
"12510","AcceptedTaxon",2022-07-04,"11:45+01:00","Ischnura elegans","Animalia","species","4","51.17837","5.66492","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0577"
"12610","AcceptedTaxon",2022-07-04,"11:45+01:00","Ischnura elegans","Animalia","species","4","51.17787","5.66576","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0578"
"1273","AcceptedTaxon",2022-07-04,"11:45+01:00","Ischnura elegans","Animalia","species","4","51.25401","3.53892","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0579"
"128","AcceptedTaxon",2022-07-04,"11:45+01:00","Ischnura elegans","Animalia","species","4","51.25358","3.53901","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0580"
"13310","AcceptedTaxon",2021-06-16,"11:30+01:00","Coenagrion puella","Animalia","species","1","51.17837","5.66492","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0581"
"134","AcceptedTaxon",2021-06-16,"11:30+01:00","Coenagrion puella","Animalia","species","1","51.17787","5.66576","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0582"
"13510","AcceptedTaxon",2021-06-16,"11:30+01:00","Coenagrion puella","Animalia","species","1","51.25401","3.53892","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0583"
"13610","AcceptedTaxon",2021-06-16,"11:30+01:00","Coenagrion puella","Animalia","species","1","51.25358","3.53901","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0584"
"13710","AcceptedTaxon",2022-06-01,"11:17+01:00","Coenagrion pulchellum","Animalia","species","3","51.17837","5.66492","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0585"
"13810","AcceptedTaxon",2022-06-01,"11:17+01:00","Coenagrion pulchellum","Animalia","species","3","51.17787","5.66576","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0586"
"13910","AcceptedTaxon",2022-06-01,"11:17+01:00","Coenagrion pulchellum","Animalia","species","3","51.25401","3.53892","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0587"
"14010","AcceptedTaxon",2022-06-01,"11:17+01:00","Coenagrion pulchellum","Animalia","species","3","51.25358","3.53901","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0588"
"14110","AcceptedTaxon",2022-06-13,"13:28+01:00","Calopteryx splendens","Animalia","species","1","51.17837","5.66492","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0589"
"14210","AcceptedTaxon",2022-06-13,"13:28+01:00","Calopteryx splendens","Animalia","species","1","51.17787","5.66576","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0590"
"14310","AcceptedTaxon",2022-06-13,"13:28+01:00","Calopteryx splendens","Animalia","species","1","51.25401","3.53892","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0591"
"14410","AcceptedTaxon",2022-06-13,"13:28+01:00","Calopteryx splendens","Animalia","species","1","51.25358","3.53901","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0592"
"14510","AcceptedTaxon",2021-06-16,"11:30+01:00","Libellula fulva","Animalia","species","2","51.17837","5.66492","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0593"
"14610","AcceptedTaxon",2021-06-16,"11:30+01:00","Libellula fulva","Animalia","species","2","51.17787","5.66576","BE",NA,4,"Libellen","https://hetwaterschapshuis.sharepoint.com/sites/1084/Dashboard/Forms/AllItems.aspx?csf=1&web=1&e=Y5CqNG%2F&cid=672837e7%2D83d8%2D42ed%2D8bba%2D244d58943c2b&RootFolder=%2Fsites%2F1084%2FDashboard%2FNetherlands&FolderCTID=0x0120003F39983DD750B64A9A79D97E7303C9A7/0594"
