Locatie,Datum,Stops in meters,Locatie + stops,Rondes,X,Y,Soorten,Aantal,Gedragscode,Temperatuur,Bewolking,Neerslag,Wind
Aerdt,6/7/21,0,Aerdt0,Avond,51.89495,6.09141,Zwarte stern,,,15,0,0,NO0
Aerdt,6/7/21,0,Aerdt0,Avond,51.89495,6.09141,Grote karekiet,,,15,0,0,NO0
Aerdt,6/7/21,0,Aerdt0,Avond,51.89495,6.09141,Tafeleend,,,15,0,0,NO0
Aerdt,6/7/21,0,Aerdt0,Avond,51.89495,6.09141,Kuifeend,,,15,0,0,NO0
Aerdt,6/7/21,0,Aerdt0,Avond,51.89495,6.09141,Woudaap,,,15,0,0,NO0
Aerdt,6/7/21,0,Aerdt0,Avond,51.89495,6.09141,Buidelmees,,,15,0,0,NO0
Aerdt,6/7/21,0,Aerdt0,Avond,51.89495,6.09141,Dodaars,,,15,0,0,NO0
Aerdt,6/7/21,0,Aerdt0,Avond,51.89495,6.09141,Slobeend,,,15,0,0,NO0
Aerdt,6/7/21,100,Aerdt100,Avond,51.89495,6.09141,Blauwborst,,,15,0,0,NO0
Aerdt,6/7/21,100,Aerdt100,Avond,51.89592,6.09213,Roerdomp,,,15,0,0,NO0
Aerdt,6/7/21,100,Aerdt100,Avond,51.89592,6.09213,Zwarte stern,,,15,0,0,NO0
Aerdt,6/7/21,100,Aerdt100,Avond,51.89592,6.09213,Grote karekiet,,,15,0,0,NO0
Aerdt,6/7/21,100,Aerdt100,Avond,51.89592,6.09213,Tafeleend,,,15,0,0,NO0
Aerdt,6/7/21,100,Aerdt100,Avond,51.89592,6.09213,Kuifeend,,,15,0,0,NO0
Aerdt,6/7/21,100,Aerdt100,Avond,51.89592,6.09213,Woudaap,,,15,0,0,NO0
Aerdt,6/7/21,100,Aerdt100,Avond,51.89592,6.09213,Buidelmees,,,15,0,0,NO0
Aerdt,6/7/21,100,Aerdt100,Avond,51.89592,6.09213,Dodaars,,,15,0,0,NO0
Aerdt,6/7/21,100,Aerdt100,Avond,51.89592,6.09213,Slobeend,,,15,0,0,NO0
Aerdt,6/7/21,100,Aerdt100,Avond,51.89592,6.09213,Blauwborst,,,15,0,0,NO0
Aerdt,6/7/21,200,Aerdt200,Avond,51.89632,6.09084,Roerdomp,,,15,0,0,NO0
Aerdt,6/7/21,200,Aerdt200,Avond,51.89632,6.09084,Zwarte stern,,,15,0,0,NO0
Aerdt,6/7/21,200,Aerdt200,Avond,51.89632,6.09084,Grote karekiet,,,15,0,0,NO0
Aerdt,6/7/21,200,Aerdt200,Avond,51.89632,6.09084,Tafeleend,,,15,0,0,NO0
Aerdt,6/7/21,200,Aerdt200,Avond,51.89632,6.09084,Kuifeend,,,15,0,0,NO0
Aerdt,6/7/21,200,Aerdt200,Avond,51.89632,6.09084,Woudaap,,,15,0,0,NO0
Aerdt,6/7/21,200,Aerdt200,Avond,51.89632,6.09084,Buidelmees,,,15,0,0,NO0
Aerdt,6/7/21,200,Aerdt200,Avond,51.89632,6.09084,Dodaars,,,15,0,0,NO0
Aerdt,6/7/21,200,Aerdt200,Avond,51.89632,6.09084,Slobeend,,,15,0,0,NO0
Aerdt,6/7/21,200,Aerdt200,Avond,51.89632,6.09084,Blauwborst,,,15,0,0,NO0
Aerdt,6/7/21,300,Aerdt300,Avond,51.89665,6.09209,Roerdomp,,,15,0,0,NO0
Aerdt,6/7/21,300,Aerdt300,Avond,51.89665,6.09209,Zwarte stern,,,15,0,0,NO0
Aerdt,6/7/21,300,Aerdt300,Avond,51.89665,6.09209,Grote karekiet,,,15,0,0,NO0
Aerdt,6/7/21,300,Aerdt300,Avond,51.89665,6.09209,Tafeleend,,,15,0,0,NO0
Aerdt,6/7/21,300,Aerdt300,Avond,51.89665,6.09209,Kuifeend,,,15,0,0,NO0
Aerdt,6/7/21,300,Aerdt300,Avond,51.89665,6.09209,Woudaap,,,15,0,0,NO0
Aerdt,6/7/21,300,Aerdt300,Avond,51.89665,6.09209,Buidelmees,,,15,0,0,NO0
Aerdt,6/7/21,300,Aerdt300,Avond,51.89665,6.09209,Dodaars,,,15,0,0,NO0
Aerdt,6/7/21,300,Aerdt300,Avond,51.89665,6.09209,Slobeend,,,15,0,0,NO0
Aerdt,6/7/21,300,Aerdt300,Avond,51.89665,6.09209,Blauwborst,,,15,0,0,NO0
Aerdt,6/7/21,400,Aerdt400,Avond,51.89695,6.09326,Roerdomp,,,15,0,0,NO0
Aerdt,6/7/21,400,Aerdt400,Avond,51.89695,6.09326,Zwarte stern,,,15,0,0,NO0
Aerdt,6/7/21,400,Aerdt400,Avond,51.89695,6.09326,Grote karekiet,,,15,0,0,NO0
Aerdt,6/7/21,400,Aerdt400,Avond,51.89695,6.09326,Tafeleend,,,15,0,0,NO0
Aerdt,6/7/21,400,Aerdt400,Avond,51.89695,6.09326,Kuifeend,,,15,0,0,NO0
Aerdt,6/7/21,400,Aerdt400,Avond,51.89695,6.09326,Woudaap,,,15,0,0,NO0
Aerdt,6/7/21,400,Aerdt400,Avond,51.89695,6.09326,Buidelmees,,,15,0,0,NO0
Aerdt,6/7/21,400,Aerdt400,Avond,51.89695,6.09326,Dodaars,,,15,0,0,NO0
Aerdt,6/7/21,400,Aerdt400,Avond,51.89695,6.09326,Slobeend,,,15,0,0,NO0
Aerdt,6/7/21,400,Aerdt400,Avond,51.89695,6.09326,Blauwborst,,,15,0,0,NO0
Aerdt,6/7/21,500,Aerdt500,Avond,51.89714,6.09444,Roerdomp,,,15,0,0,NO0
Aerdt,6/7/21,500,Aerdt500,Avond,51.89714,6.09444,Zwarte stern,,,15,0,0,NO0
Aerdt,6/7/21,500,Aerdt500,Avond,51.89714,6.09444,Grote karekiet,,,15,0,0,NO0
Aerdt,6/7/21,500,Aerdt500,Avond,51.89714,6.09444,Tafeleend,,,15,0,0,NO0
Aerdt,6/7/21,500,Aerdt500,Avond,51.89714,6.09444,Kuifeend,,,15,0,0,NO0
Aerdt,6/7/21,500,Aerdt500,Avond,51.89714,6.09444,Woudaap,,,15,0,0,NO0
Aerdt,6/7/21,500,Aerdt500,Avond,51.89714,6.09444,Buidelmees,,,15,0,0,NO0
Aerdt,6/7/21,500,Aerdt500,Avond,51.89714,6.09444,Dodaars,,,15,0,0,NO0
Aerdt,6/7/21,500,Aerdt500,Avond,51.89714,6.09444,Slobeend,,,15,0,0,NO0
Aerdt,6/7/21,500,Aerdt500,Avond,51.89714,6.09444,Blauwborst,,,15,0,0,NO0
Aerdt,6/7/21,600,Aerdt600,Avond,51.89729,6.09557,Roerdomp,,,15,0,0,NO0
Aerdt,6/7/21,600,Aerdt600,Avond,51.89729,6.09557,Zwarte stern,,,15,0,0,NO0
Aerdt,6/7/21,600,Aerdt600,Avond,51.89729,6.09557,Grote karekiet,,,15,0,0,NO0
Aerdt,6/7/21,600,Aerdt600,Avond,51.89729,6.09557,Tafeleend,,,15,0,0,NO0
Aerdt,6/7/21,600,Aerdt600,Avond,51.89729,6.09557,Kuifeend,,,15,0,0,NO0
Aerdt,6/7/21,600,Aerdt600,Avond,51.89729,6.09557,Woudaap,,,15,0,0,NO0
Aerdt,6/7/21,600,Aerdt600,Avond,51.89729,6.09557,Buidelmees,,,15,0,0,NO0
Aerdt,6/7/21,600,Aerdt600,Avond,51.89729,6.09557,Dodaars,,,15,0,0,NO0
Aerdt,6/7/21,600,Aerdt600,Avond,51.89729,6.09557,Slobeend,,,15,0,0,NO0
Aerdt,6/7/21,600,Aerdt600,Avond,51.89729,6.09557,Blauwborst,,,15,0,0,NO0
Aerdt,6/7/21,700,Aerdt700,Avond,51.89786,6.09589,Roerdomp,,,15,0,0,NO0
Aerdt,6/7/21,700,Aerdt700,Avond,51.89786,6.09589,Zwarte stern,,,15,0,0,NO0
Aerdt,6/7/21,700,Aerdt700,Avond,51.89786,6.09589,Grote karekiet,,,15,0,0,NO0
Aerdt,6/7/21,700,Aerdt700,Avond,51.89786,6.09589,Tafeleend,,,15,0,0,NO0
Aerdt,6/7/21,700,Aerdt700,Avond,51.89786,6.09589,Kuifeend,,,15,0,0,NO0
Aerdt,6/7/21,700,Aerdt700,Avond,51.89786,6.09589,Woudaap,,,15,0,0,NO0
Aerdt,6/7/21,700,Aerdt700,Avond,51.89786,6.09589,Buidelmees,,,15,0,0,NO0
Aerdt,6/7/21,700,Aerdt700,Avond,51.89786,6.09589,Dodaars,,,15,0,0,NO0
Aerdt,6/7/21,700,Aerdt700,Avond,51.89786,6.09589,Slobeend,,,15,0,0,NO0
Aerdt,6/7/21,700,Aerdt700,Avond,51.89786,6.09589,Blauwborst,,,15,0,0,NO0
Aerdt,6/7/21,800,Aerdt800,Avond,51.89838,6.095272,Roerdomp,,,15,0,0,NO0
Aerdt,6/7/21,800,Aerdt800,Avond,51.89838,6.095272,Zwarte stern,,,15,0,0,NO0
Aerdt,6/7/21,800,Aerdt800,Avond,51.89838,6.095272,Grote karekiet,,,15,0,0,NO0
Aerdt,6/7/21,800,Aerdt800,Avond,51.89838,6.095272,Tafeleend,,,15,0,0,NO0
Aerdt,6/7/21,800,Aerdt800,Avond,51.89838,6.095272,Kuifeend,,,15,0,0,NO0
Aerdt,6/7/21,800,Aerdt800,Avond,51.89838,6.095272,Woudaap,,,15,0,0,NO0
Aerdt,6/7/21,800,Aerdt800,Avond,51.89838,6.095272,Buidelmees,,,15,0,0,NO0
Aerdt,6/7/21,800,Aerdt800,Avond,51.89838,6.095272,Dodaars,,,15,0,0,NO0
Aerdt,6/7/21,800,Aerdt800,Avond,51.89838,6.095272,Slobeend,,,15,0,0,NO0
Aerdt,6/7/21,800,Aerdt800,Avond,51.89838,6.095272,Blauwborst,,,15,0,0,NO0
Aerdt,6/7/21,900,Aerdt900,Avond,51.89886,6.09454,Roerdomp,,,15,0,0,NO0
Aerdt,6/7/21,900,Aerdt900,Avond,51.89886,6.09454,Zwarte stern,,,15,0,0,NO0
Aerdt,6/7/21,900,Aerdt900,Avond,51.89886,6.09454,Grote karekiet,,,15,0,0,NO0
Aerdt,6/7/21,900,Aerdt900,Avond,51.89886,6.09454,Tafeleend,,,15,0,0,NO0
Aerdt,6/7/21,900,Aerdt900,Avond,51.89886,6.09454,Kuifeend,,,15,0,0,NO0
Aerdt,6/7/21,900,Aerdt900,Avond,51.89886,6.09454,Woudaap,,,15,0,0,NO0
Aerdt,6/7/21,900,Aerdt900,Avond,51.89886,6.09454,Buidelmees,,,15,0,0,NO0
Aerdt,6/7/21,900,Aerdt900,Avond,51.89886,6.09454,Dodaars,,,15,0,0,NO0
Aerdt,6/7/21,900,Aerdt900,Avond,51.89886,6.09454,Slobeend,,,15,0,0,NO0
Aerdt,6/7/21,900,Aerdt900,Avond,51.89886,6.09454,Blauwborst,,,15,0,0,NO0
Aerdt,3/28/21,0,Aerdt0,Middag_1,51.89495,6.09141,Roerdomp,,,16, 5/8,geen,Z4
Aerdt,3/28/21,0,Aerdt0,Middag_1,51.89495,6.09141,Zwarte stern,,,16, 5/8,geen,Z4
Aerdt,3/28/21,0,Aerdt0,Middag_1,51.89495,6.09141,Grote karekiet,,,16, 5/8,geen,Z4
Aerdt,3/28/21,0,Aerdt0,Middag_1,51.89495,6.09141,Tafeleend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,0,Aerdt0,Middag_1,51.89495,6.09141,Kuifeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,0,Aerdt0,Middag_1,51.89495,6.09141,Woudaap,,,16, 5/8,geen,Z4
Aerdt,3/28/21,0,Aerdt0,Middag_1,51.89495,6.09141,Buidelmees,,,16, 5/8,geen,Z4
Aerdt,3/28/21,0,Aerdt0,Middag_1,51.89495,6.09141,Dodaars,,,16, 5/8,geen,Z4
Aerdt,3/28/21,0,Aerdt0,Middag_1,51.89495,6.09141,Slobeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,100,Aerdt100,Middag_1,51.89495,6.09141,Blauwborst,,,16, 5/8,geen,Z4
Aerdt,3/28/21,100,Aerdt100,Middag_1,51.89592,6.09213,Roerdomp,,,16, 5/8,geen,Z4
Aerdt,3/28/21,100,Aerdt100,Middag_1,51.89592,6.09213,Zwarte stern,,,16, 5/8,geen,Z4
Aerdt,3/28/21,100,Aerdt100,Middag_1,51.89592,6.09213,Grote karekiet,,,16, 5/8,geen,Z4
Aerdt,3/28/21,100,Aerdt100,Middag_1,51.89592,6.09213,Tafeleend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,100,Aerdt100,Middag_1,51.89592,6.09213,Kuifeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,100,Aerdt100,Middag_1,51.89592,6.09213,Woudaap,,,16, 5/8,geen,Z4
Aerdt,3/28/21,100,Aerdt100,Middag_1,51.89592,6.09213,Buidelmees,,,16, 5/8,geen,Z4
Aerdt,3/28/21,100,Aerdt100,Middag_1,51.89592,6.09213,Dodaars,1,2,16, 5/8,geen,Z4
Aerdt,3/28/21,100,Aerdt100,Middag_1,51.89592,6.09213,Slobeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,100,Aerdt100,Middag_1,51.89592,6.09213,Blauwborst,,,16, 5/8,geen,Z4
Aerdt,3/28/21,200,Aerdt200,Middag_1,51.89632,6.09084,Roerdomp,,,16, 5/8,geen,Z4
Aerdt,3/28/21,200,Aerdt200,Middag_1,51.89632,6.09084,Zwarte stern,,,16, 5/8,geen,Z4
Aerdt,3/28/21,200,Aerdt200,Middag_1,51.89632,6.09084,Grote karekiet,,,16, 5/8,geen,Z4
Aerdt,3/28/21,200,Aerdt200,Middag_1,51.89632,6.09084,Tafeleend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,200,Aerdt200,Middag_1,51.89632,6.09084,Kuifeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,200,Aerdt200,Middag_1,51.89632,6.09084,Woudaap,,,16, 5/8,geen,Z4
Aerdt,3/28/21,200,Aerdt200,Middag_1,51.89632,6.09084,Buidelmees,,,16, 5/8,geen,Z4
Aerdt,3/28/21,200,Aerdt200,Middag_1,51.89632,6.09084,Dodaars,2,2,16, 5/8,geen,Z4
Aerdt,3/28/21,200,Aerdt200,Middag_1,51.89632,6.09084,Slobeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,200,Aerdt200,Middag_1,51.89632,6.09084,Blauwborst,,,16, 5/8,geen,Z4
Aerdt,3/28/21,300,Aerdt300,Middag_1,51.89665,6.09209,Roerdomp,,,16, 5/8,geen,Z4
Aerdt,3/28/21,300,Aerdt300,Middag_1,51.89665,6.09209,Zwarte stern,,,16, 5/8,geen,Z4
Aerdt,3/28/21,300,Aerdt300,Middag_1,51.89665,6.09209,Grote karekiet,,,16, 5/8,geen,Z4
Aerdt,3/28/21,300,Aerdt300,Middag_1,51.89665,6.09209,Tafeleend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,300,Aerdt300,Middag_1,51.89665,6.09209,Kuifeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,300,Aerdt300,Middag_1,51.89665,6.09209,Woudaap,,,16, 5/8,geen,Z4
Aerdt,3/28/21,300,Aerdt300,Middag_1,51.89665,6.09209,Buidelmees,,,16, 5/8,geen,Z4
Aerdt,3/28/21,300,Aerdt300,Middag_1,51.89665,6.09209,Dodaars,,,16, 5/8,geen,Z4
Aerdt,3/28/21,300,Aerdt300,Middag_1,51.89665,6.09209,Slobeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,300,Aerdt300,Middag_1,51.89665,6.09209,Blauwborst,,,16, 5/8,geen,Z4
Aerdt,3/28/21,400,Aerdt400,Middag_1,51.89695,6.09326,Roerdomp,,,16, 5/8,geen,Z4
Aerdt,3/28/21,400,Aerdt400,Middag_1,51.89695,6.09326,Zwarte stern,,,16, 5/8,geen,Z4
Aerdt,3/28/21,400,Aerdt400,Middag_1,51.89695,6.09326,Grote karekiet,,,16, 5/8,geen,Z4
Aerdt,3/28/21,400,Aerdt400,Middag_1,51.89695,6.09326,Tafeleend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,400,Aerdt400,Middag_1,51.89695,6.09326,Kuifeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,400,Aerdt400,Middag_1,51.89695,6.09326,Woudaap,,,16, 5/8,geen,Z4
Aerdt,3/28/21,400,Aerdt400,Middag_1,51.89695,6.09326,Buidelmees,,,16, 5/8,geen,Z4
Aerdt,3/28/21,400,Aerdt400,Middag_1,51.89695,6.09326,Dodaars,,,16, 5/8,geen,Z4
Aerdt,3/28/21,400,Aerdt400,Middag_1,51.89695,6.09326,Slobeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,400,Aerdt400,Middag_1,51.89695,6.09326,Blauwborst,,,16, 5/8,geen,Z4
Aerdt,3/28/21,500,Aerdt500,Middag_1,51.89714,6.09444,Roerdomp,,,16, 5/8,geen,Z4
Aerdt,3/28/21,500,Aerdt500,Middag_1,51.89714,6.09444,Zwarte stern,,,16, 5/8,geen,Z4
Aerdt,3/28/21,500,Aerdt500,Middag_1,51.89714,6.09444,Grote karekiet,,,16, 5/8,geen,Z4
Aerdt,3/28/21,500,Aerdt500,Middag_1,51.89714,6.09444,Tafeleend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,500,Aerdt500,Middag_1,51.89714,6.09444,Kuifeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,500,Aerdt500,Middag_1,51.89714,6.09444,Woudaap,,,16, 5/8,geen,Z4
Aerdt,3/28/21,500,Aerdt500,Middag_1,51.89714,6.09444,Buidelmees,,,16, 5/8,geen,Z4
Aerdt,3/28/21,500,Aerdt500,Middag_1,51.89714,6.09444,Dodaars,,,16, 5/8,geen,Z4
Aerdt,3/28/21,500,Aerdt500,Middag_1,51.89714,6.09444,Slobeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,500,Aerdt500,Middag_1,51.89714,6.09444,Blauwborst,,,16, 5/8,geen,Z4
Aerdt,3/28/21,600,Aerdt600,Middag_1,51.89729,6.09557,Roerdomp,,,16, 5/8,geen,Z4
Aerdt,3/28/21,600,Aerdt600,Middag_1,51.89729,6.09557,Zwarte stern,,,16, 5/8,geen,Z4
Aerdt,3/28/21,600,Aerdt600,Middag_1,51.89729,6.09557,Grote karekiet,,,16, 5/8,geen,Z4
Aerdt,3/28/21,600,Aerdt600,Middag_1,51.89729,6.09557,Tafeleend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,600,Aerdt600,Middag_1,51.89729,6.09557,Kuifeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,600,Aerdt600,Middag_1,51.89729,6.09557,Woudaap,,,16, 5/8,geen,Z4
Aerdt,3/28/21,600,Aerdt600,Middag_1,51.89729,6.09557,Buidelmees,,,16, 5/8,geen,Z4
Aerdt,3/28/21,600,Aerdt600,Middag_1,51.89729,6.09557,Dodaars,1,2,16, 5/8,geen,Z4
Aerdt,3/28/21,600,Aerdt600,Middag_1,51.89729,6.09557,Slobeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,600,Aerdt600,Middag_1,51.89729,6.09557,Blauwborst,,,16, 5/8,geen,Z4
Aerdt,3/28/21,700,Aerdt700,Middag_1,51.89786,6.09589,Roerdomp,,,16, 5/8,geen,Z4
Aerdt,3/28/21,700,Aerdt700,Middag_1,51.89786,6.09589,Zwarte stern,,,16, 5/8,geen,Z4
Aerdt,3/28/21,700,Aerdt700,Middag_1,51.89786,6.09589,Grote karekiet,,,16, 5/8,geen,Z4
Aerdt,3/28/21,700,Aerdt700,Middag_1,51.89786,6.09589,Tafeleend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,700,Aerdt700,Middag_1,51.89786,6.09589,Kuifeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,700,Aerdt700,Middag_1,51.89786,6.09589,Woudaap,,,16, 5/8,geen,Z4
Aerdt,3/28/21,700,Aerdt700,Middag_1,51.89786,6.09589,Buidelmees,,,16, 5/8,geen,Z4
Aerdt,3/28/21,700,Aerdt700,Middag_1,51.89786,6.09589,Dodaars,,,16, 5/8,geen,Z4
Aerdt,3/28/21,700,Aerdt700,Middag_1,51.89786,6.09589,Slobeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,700,Aerdt700,Middag_1,51.89786,6.09589,Blauwborst,,,16, 5/8,geen,Z4
Aerdt,3/28/21,800,Aerdt800,Middag_1,51.89838,6.095272,Roerdomp,,,16, 5/8,geen,Z4
Aerdt,3/28/21,800,Aerdt800,Middag_1,51.89838,6.095272,Zwarte stern,,,16, 5/8,geen,Z4
Aerdt,3/28/21,800,Aerdt800,Middag_1,51.89838,6.095272,Grote karekiet,,,16, 5/8,geen,Z4
Aerdt,3/28/21,800,Aerdt800,Middag_1,51.89838,6.095272,Tafeleend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,800,Aerdt800,Middag_1,51.89838,6.095272,Kuifeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,800,Aerdt800,Middag_1,51.89838,6.095272,Woudaap,,,16, 5/8,geen,Z4
Aerdt,3/28/21,800,Aerdt800,Middag_1,51.89838,6.095272,Buidelmees,,,16, 5/8,geen,Z4
Aerdt,3/28/21,800,Aerdt800,Middag_1,51.89838,6.095272,Dodaars,,,16, 5/8,geen,Z4
Aerdt,3/28/21,800,Aerdt800,Middag_1,51.89838,6.095272,Slobeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,800,Aerdt800,Middag_1,51.89838,6.095272,Blauwborst,,,16, 5/8,geen,Z4
Aerdt,3/28/21,900,Aerdt900,Middag_1,51.89886,6.09454,Roerdomp,,,16, 5/8,geen,Z4
Aerdt,3/28/21,900,Aerdt900,Middag_1,51.89886,6.09454,Zwarte stern,,,16, 5/8,geen,Z4
Aerdt,3/28/21,900,Aerdt900,Middag_1,51.89886,6.09454,Grote karekiet,,,16, 5/8,geen,Z4
Aerdt,3/28/21,900,Aerdt900,Middag_1,51.89886,6.09454,Tafeleend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,900,Aerdt900,Middag_1,51.89886,6.09454,Kuifeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,900,Aerdt900,Middag_1,51.89886,6.09454,Woudaap,,,16, 5/8,geen,Z4
Aerdt,3/28/21,900,Aerdt900,Middag_1,51.89886,6.09454,Buidelmees,,,16, 5/8,geen,Z4
Aerdt,3/28/21,900,Aerdt900,Middag_1,51.89886,6.09454,Dodaars,,,16, 5/8,geen,Z4
Aerdt,3/28/21,900,Aerdt900,Middag_1,51.89886,6.09454,Slobeend,,,16, 5/8,geen,Z4
Aerdt,3/28/21,900,Aerdt900,Middag_1,51.89886,6.09454,Blauwborst,,,16, 5/8,geen,Z4
Aerdt,3/3/21,0,Aerdt0,Ochtend_1,51.89495,6.09141,Roerdomp,,,4, 7/8,geen,Z1
Aerdt,3/3/21,0,Aerdt0,Ochtend_1,51.89495,6.09141,Zwarte stern,,,4, 7/8,geen,Z1
Aerdt,3/3/21,0,Aerdt0,Ochtend_1,51.89495,6.09141,Grote karekiet,,,4, 7/8,geen,Z1
Aerdt,3/3/21,0,Aerdt0,Ochtend_1,51.89495,6.09141,Tafeleend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,0,Aerdt0,Ochtend_1,51.89495,6.09141,Kuifeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,0,Aerdt0,Ochtend_1,51.89495,6.09141,Woudaap,,,4, 7/8,geen,Z1
Aerdt,3/3/21,0,Aerdt0,Ochtend_1,51.89495,6.09141,Buidelmees,,,4, 7/8,geen,Z1
Aerdt,3/3/21,0,Aerdt0,Ochtend_1,51.89495,6.09141,Dodaars,,,4, 7/8,geen,Z1
Aerdt,3/3/21,0,Aerdt0,Ochtend_1,51.89495,6.09141,Slobeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,0,Aerdt0,Ochtend_1,51.89495,6.09141,Blauwborst,,,4, 7/8,geen,Z1
Aerdt,3/3/21,100,Aerdt100,Ochtend_1,51.89592,6.09213,Roerdomp,,,4, 7/8,geen,Z1
Aerdt,3/3/21,100,Aerdt100,Ochtend_1,51.89592,6.09213,Zwarte stern,,,4, 7/8,geen,Z1
Aerdt,3/3/21,100,Aerdt100,Ochtend_1,51.89592,6.09213,Grote karekiet,,,4, 7/8,geen,Z1
Aerdt,3/3/21,100,Aerdt100,Ochtend_1,51.89592,6.09213,Tafeleend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,100,Aerdt100,Ochtend_1,51.89592,6.09213,Kuifeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,100,Aerdt100,Ochtend_1,51.89592,6.09213,Woudaap,,,4, 7/8,geen,Z1
Aerdt,3/3/21,100,Aerdt100,Ochtend_1,51.89592,6.09213,Buidelmees,,,4, 7/8,geen,Z1
Aerdt,3/3/21,100,Aerdt100,Ochtend_1,51.89592,6.09213,Dodaars,,,4, 7/8,geen,Z1
Aerdt,3/3/21,100,Aerdt100,Ochtend_1,51.89592,6.09213,Slobeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,100,Aerdt100,Ochtend_1,51.89592,6.09213,Blauwborst,,,4, 7/8,geen,Z1
Aerdt,3/3/21,200,Aerdt200,Ochtend_1,51.89632,6.09084,Roerdomp,,,4, 7/8,geen,Z1
Aerdt,3/3/21,200,Aerdt200,Ochtend_1,51.89632,6.09084,Zwarte stern,,,4, 7/8,geen,Z1
Aerdt,3/3/21,200,Aerdt200,Ochtend_1,51.89632,6.09084,Grote karekiet,,,4, 7/8,geen,Z1
Aerdt,3/3/21,200,Aerdt200,Ochtend_1,51.89632,6.09084,Tafeleend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,200,Aerdt200,Ochtend_1,51.89632,6.09084,Kuifeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,200,Aerdt200,Ochtend_1,51.89632,6.09084,Woudaap,,,4, 7/8,geen,Z1
Aerdt,3/3/21,200,Aerdt200,Ochtend_1,51.89632,6.09084,Buidelmees,,,4, 7/8,geen,Z1
Aerdt,3/3/21,200,Aerdt200,Ochtend_1,51.89632,6.09084,Dodaars,,,4, 7/8,geen,Z1
Aerdt,3/3/21,200,Aerdt200,Ochtend_1,51.89632,6.09084,Slobeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,200,Aerdt200,Ochtend_1,51.89632,6.09084,Blauwborst,,,4, 7/8,geen,Z1
Aerdt,3/3/21,300,Aerdt300,Ochtend_1,51.89665,6.09209,Roerdomp,,,4, 7/8,geen,Z1
Aerdt,3/3/21,300,Aerdt300,Ochtend_1,51.89665,6.09209,Zwarte stern,,,4, 7/8,geen,Z1
Aerdt,3/3/21,300,Aerdt300,Ochtend_1,51.89665,6.09209,Grote karekiet,,,4, 7/8,geen,Z1
Aerdt,3/3/21,300,Aerdt300,Ochtend_1,51.89665,6.09209,Tafeleend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,300,Aerdt300,Ochtend_1,51.89665,6.09209,Kuifeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,300,Aerdt300,Ochtend_1,51.89665,6.09209,Woudaap,,,4, 7/8,geen,Z1
Aerdt,3/3/21,300,Aerdt300,Ochtend_1,51.89665,6.09209,Buidelmees,,,4, 7/8,geen,Z1
Aerdt,3/3/21,300,Aerdt300,Ochtend_1,51.89665,6.09209,Dodaars,,,4, 7/8,geen,Z1
Aerdt,3/3/21,300,Aerdt300,Ochtend_1,51.89665,6.09209,Slobeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,300,Aerdt300,Ochtend_1,51.89665,6.09209,Blauwborst,,,4, 7/8,geen,Z1
Aerdt,3/3/21,400,Aerdt400,Ochtend_1,51.89695,6.09326,Roerdomp,,,4, 7/8,geen,Z1
